@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'the only bad thing about barack obama have a 2nd term as i that its always a flop 2nd time round historically'
positive,'microsoft open the door to two spanish entrepreneur with medical project URL'
positive,'user wait for you to come to dublin on monday so excite to see youhappy 3'
positive,'hey user member do you miss your shot at leonard cohen tix this morning on user user litt will have more for you on sunday'
negative,'twitter why must you be so difficult'
negative,'if i feel a1 tomorrow i \'m go to school r'
negative,'zaheer khan be injure on the 1st test day 1 of eng \'s tour steve finn be now injured thigh injury ) on the day 1 of 1st tour game hmmm'
positive,'safe and sound at narita airport feel good to be back at the land of rise sun'
positive,'ed sheeran fucking love minnesota tho by the end of his taylor swift concert it will be his th time perform here 4 of them in 1 year'
negative,'c \'mon y \'all taylor win that award more than once already the fact that blake get it this time not piss any of you off'
positive,'user frankie : i think i \'m gonna have a date with my bed tomorrow me : same that \'s my boy'
positive,'guy the marijuana law in colorado oregon and washington can pass this tuesday highhopes'
positive,'iscream u scream v all scream android icecreamsandwich a job well do by google and a major game changer in the mobile os space'
positive,'go to the georgetown game on friday imwearingblue istillloveeastview'
positive,'user this whole facebook change make more nervous than excite what about privacy etc i much prefer twitter'
negative,'be go to watch brooklyn net new york knicks tonight but it get postpone knicks gonna get butt fuck by miami tomorrow :('
positive,'happy valentine day awkward cuz its def february 14th in the u s'
positive,'i \'m in the bathroom bump nigga in paris crunk ass hell like it \'s my 1st time hear it this song will never get old lol'
negative,'anyone in twitter land know if retweets be break see any since tuesday'
negative,'austin river be overrate i see how he come out in 1st round'
positive,'the s be amazing siri \'s voice recognition be absolutely a step above previous attempt bravo user'
positive,'wait to see flight on saturday denzel be one of the best actor in the world alongside leo and de niro'
negative,'why these mf jus blastin rella like itz the hood on saturday n shit lolz smh'
negative,'holger may have another selection headache with carl valeri come off with a possible injury after 30 min in tonight \'s game v cesena'
positive,'safe and sound at the hotel scotty pass out on the plane and have to get doctor and oxygen practice tomorrow URL'
negative,'but my bday be tomorrow and i have to spend it in natchitoches away from my family'
negative,'microsoft adobe lose 13 5bn to piracy : report URL'
negative,'i \'d love to see wenger not a 5 at the back formation ask me why it \'d be awesome'
negative,'user s r USER i think we should get user to come out for a game of darts and a few beer on saturday in rotterdam with us'
positive,'user user user appstore be well do so be itunes on the mobile devices i be talk about desktop app'
negative,'i not_forgive farrackhan for the malcolm x thing and ninjas not_done sht since the million ninjas march name one thing where the'
positive,'the grey and yellow gold wedding puzzle be now up with the first piece be a unique two tone dress by user URL'
negative,'they stop film \'the butler \' tomorrow and i still found alan rickman explanation he \'s be film that movie here in la'
negative,'url obama be carter'
negative,'can someone plz explain to me whhyy user be only distribute 2 3 phone per day to the store i \'m really URL'
positive,'monday at town ballroom : richie hawtin with loco dice dude be so awesome tix still avail at url URL'
negative,'also the google problem user problem for santorum \'s electability not : the double digit loss in 2006'
positive,'love new technology from user iphone 4s mac air and icloud be unreal technology'
negative,'bear in february close to valentine through all the heart pains i still look for love guess imma always b crazy'
negative,'rt user it occur to user apple that ppl share itunes account amongst family \'s wtf'
negative,'you \'d think after reply to the 3rd text the twat face would get that i fucking hate him'
negative,'microsoft adobe lose 13 5bn to piracy : report the times of india URL'
negative,'user siri not_connect to the network it \'s less useful that voicecontrol now :('
negative,'i \'m wit chu user officially boycott user call user to curse them out next for use them waste my time ”'
negative,'they should make february 13th desperation day'
positive,'february 13th desperation day the most awesome day of all time true story'
negative,'microsoft arrogance again ballmer say you need to be a computer scientist to use android url'
positive,'about india : auto production may end fy13 with 6 growth : cmie mumbai : automobile production which take a url'
negative,'why all y \'all go to nca tomorrow it not_gone solve nothing just create another problem'
negative,'if google fix pinch zoom on android 2 3 6 soon i might have to leave the fold and go cyanogenmod'
positive,'preseason basketball kubball mt user cole aldrich will start in place of kendrick perkins against the rocket tomorrow night'
positive,'wow i be love this new user update for my touch coolness well do'
negative,'user so what do you think o me get to go up there yesterday pretty intense'
positive,'new die hard movie come out feb 14 look like bruce willis be go to be my valentine date o )'
negative,'user lie USER the battery on this new s be definitely not better ” lt ; lt ; check setting : 8 times more app usage in io 5'
negative,'ron jaworski say 12 be the 4th best rookie qb from this rookie class wth wtf jaw be an idiot user user'
negative,'user heat lake show and idk who the net be play'
positive,'well the i now over time to change my pants google android samsung jizz'
negative,'ohhh nairobi legging 😍 ? ? ? ?'
negative,'google go not server issue first time since age now my faith in tech from rim to microsoft have be completely lift'
