@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
positive,'i harry potter'
positive,'i not_to i love harry potter i not_a place people fun'
positive,'i love harry potter series not a book catcher tye jane eyre virgin suicide yeah'
positive,'i friend i i harry potter i think join a community a good start'
positive,'story harry potter a deep profound i love harry potter'
positive,'harry potter awesome i care differently'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i love harry potter'
positive,'i start read harry potter series awesome story'
