@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'i not feel a1 tomorrow i \'m not school rs'
negative,'zaheer khan injured 1st test day 1 eng \'s tour steve finn injured thigh injury day 1 1st tour game hmm'
positive,'safe sound narita airport feels good land rising sun'
positive,'ed sheeran fucking loves minnesota tho taylor swift concert 7th time performing 4 1 year'
negative,'c \'mon y \'all taylor won award fact blake time not piss'
positive,'USER frankie i i \'m gonna a date bed tomorrow \'s boy'
positive,'guys marijuana law colorado oregon washington pass tuesday highhopes'
positive,'iscream u scream scream android icecreamsandwich a job google a major game changer mobile os space'
positive,'georgetown game friday imwearingblue istilloveeastview'
positive,'USER facebook change nervous excited privacy i prefer twitter'
negative,'watch brooklyn nets york knicks tonight postponed knicks gonna butt fucked miami tomorrow SADSMILEY'
positive,'happy valentines day awkward cuz def not february 14th u s'
positive,'i \'m bathroom bumping niggas paris crunk ass hell \'s 1st time hearing song lol'
negative,'twitter land retweets broken not tuesday'
negative,'austin rivers overrated i not 1st'
positive,'iphone4s amazing siri \'s voice recognition absolutely a step previous attempts bravo USER'
positive,'not wait flight saturday denzel actors world leo de niro'
negative,'mfs jus blastin rella itz hood saturday n shit lolz smh'
negative,'holger selection headache carl valeri coming a injury 30 mins tonight \'s game cesena'
positive,'safe sound hotel scotty passed plane doctors oxygen practice tomorrow URL'
negative,'bday tomorrow i spend natchitoches family'
negative,'microsoft adobe lose 13 5bn piracy report URL'
negative,'i \'d love wenger experiment a 5 formation not \'d awesome'
negative,'USER s r USER i USER a game darts a beers saturday rotterdam'
positive,'USER USER USER appstore itunes mobile devices i talking desktop app'
negative,'i not forgive farrackhan malcolm x ninjas not sht million ninjas march'
positive,'grey yellow gold wedding puzzle piece a unique tone dress USER URL'
negative,'stop filming \'the butler \' tomorrow i not alan rickman explanation \'s filming movie la'
negative,'URL obama carter'
negative,'plz explain whhyy USER distributing 2 3 phones day sprint stores i \'m URL'
positive,'monday town ballroom richie hawtin loco dice dude awesome tix avail URL URL'
negative,'google problem USER problem santorum \'s electability argument double digit loss 2006'
positive,'loving technology USER iphone 4s mac air icloud unreal technology'
negative,'born february close valentines heart pains i love guess imma b crazy'
negative,'rt USER not occur USER apple ppl share itunes accounts family \'s wtf'
negative,'\'d not replying 3rd text twat face i fucking hate'
negative,'microsoft adobe lose 13 5bn piracy report times india URL'
negative,'USER siri not connect network \'s voicecontrol SADSMILEY'
negative,'i \'m wit chu “USER officially boycotting USER calling USER curse wasting time ”'
negative,'february 13th desperation day'
positive,'february 13th desperation day awesome day time true story'
negative,'microsoft arrogance ballmer a computer scientist android URL'
positive,'india auto production fy13 6 growth cmie mumbai automobile production a URL'
negative,'y \'all nca tomorrow not solve create problem'
negative,'google not fix pinch zoom android 2 3 6 i leave fold cyanogenmod'
positive,'preseason basketball kubball mt USER cole aldrich start place kendrick perkins rockets tomorrow night'
positive,'wow i loving USER update touch coolness'
negative,'USER o yesterday pretty intense'
positive,'die hard movie coming feb 14 bruce willis valentines date o'
negative,'“USER lies USER battery iphone4s not ” lt lt check settings 8 times app usage ios 5'
negative,'ron jaworski 12 4th rookie qb rookie class wth wtf jaws idiot USER USER'
negative,'USER heat lake show idk nets playing'
positive,'event time change pants google android samsung jizz'
negative,'ohh nairobi leggings 😍 ? ?'
negative,'google server issues time ages faith tech rim microsoft completely lifted'
positive,'watching android announcement google samsung icecream sandwich interesting URL google android'
negative,'USER time ios software update ipad dead i totally restore fail'
negative,'\'s 24hrs i reported USER theft iphone USER not return call promised'
positive,'rumours floating harry redknapp interested blackburn job'
positive,'microsoft research shows holodesk science fiction science fact URL'
negative,'USER USER realise \'re pissing customer base petty'
positive,'fuck facebook bullshit twitter bitch'
positive,'friend USER selling tickets jonas brothers concert USER canning monday USER ticket \'s price rt'
positive,'channing tatum not good actor hell dance ayye'
negative,'i \'d omit vaccines top 10 move kasabian 9th enemy dropping 10th told i not'
negative,'google highlight a font roboto part ics announcement android'
positive,'USER haha sounds a plan x'
negative,'ash wednesday hard day focused ash body brings bad memories'
negative,'lady gaga fears classmates los angeles nov 1 ians singer lady gaga touch pe URL USER'
positive,'cream clean ice cream phone job google'
positive,'USER sugar coated fsf secure boot reaction blatant anti microsoft propaganda'
negative,'not fussed saldivia not fought big 99 fights home argentina easy classy win USER'
negative,'lucas scott c \'mon \'d die hair'
positive,'great live contact management quick contact card add people home screen android4 0 google'
positive,'google motorola verizon perfect combination lt 3'
positive,'USER raise hand android4 icecreamsandwich powered galaxynexus phone google samsung i'
positive,'16 strangest siri i soo glad USER gave siri a sense humor URL USER'
positive,'i \'ll rooting penn state tomorrow tho murdered joe pa not coach kids deserve'
negative,'USER elashry criminals killed sadat process killed egypt destroyed future young egyptians'
negative,'rt USER 4chan \'s chris poole facebook google wrong URL USER socialmedia'
positive,'a love johnny june i a love blake miranda lovethem obsessed'
negative,'time i voice control ipod touch send imessage starts playing knew pink not flawless USER'
negative,'sister sat asked katie sleep a imaginary friend not ya'
negative,weather
positive,'i procter psat homie USER tomorrow years partner lol'
negative,'USER i i not singing tomorrow i barely a voice trina HAPPYSMILEY'
positive,'calendar app pinch zoom capabilities superior current google android ics'
positive,'watching 2nd punisher \'d quentin not directing thomas jane castle'
negative,'tim roth playing a movie jean dujardin i not i pass'
negative,'a throw thursday picture michael jackson i not give a fuck faggot ass picture'
negative,'boy USER harder put purchased music cloud macbook pro authorize computer …'
positive,'badly i andy carroll knowing derby game tomorrow played very scored blue noses'
negative,'i loathe microsoft hour \'configure updates \' unable 20 mins \'reverting \''
negative,'not wait mick foley smu 10 11 03 nov i unsure kewei evening'
positive,'steffen krause microsoft a great sql server session USER'
negative,'not fucking wait tomorrow night house blues USER USER USER staymetal'
negative,'bought tix sat \'s nets game b4 prices jumpd USER allowd seller reneg w o proof tix not poorcustomerservice'
negative,'sad i not USER challenge battle seasons tonight SADSMILEY i guess i \'ll wait wednesday'
positive,'i not surprised lowry a couple triple doubles season raptors rtz'
positive,'appointment bellamy tomorrow moving semester excited'
negative,'USER ios 5 rape battery life i phone a lot'
negative,'i i spent carmelo anthony i hope thick framed black glasses console post season'
positive,'USER day full joy happiness happy birthday nick j HAPPYSMILEY'
negative,'i realize bellamy a freshman qb play selection leaves a lot desired option toss 3rd 7 cmonman'
negative,'i not todd bertuzzi steve moore incident'
positive,'times grammy nominated brit award nominee ivor novella winner joan armatrading takes stage sunday URL'
negative,'USER i USER not a job step x steps upgrade move icloud \'s cost mightily'
positive,'kendrick lamar arguably hip hop album year opinion'
positive,'love james bond montage super sunday sky'
negative,'waited line fucking genius USER called app john not jean stop fucking im not a french boy pcam'
positive,'wow android androidbrwoser awsome congratulation google samsung ios 5'
positive,'microsoft combine xbox windowsphone pc share neat interface URL'
positive,'asia stocks china data asian stock markets advanced friday a batch upbeat economic data u s chi'
negative,'i \'m duke game saturday haha duke \'a joke'
positive,'USER \'ll learn lol'
negative,'siri a night USER shit launch'
positive,'google linkedin essential tools company page google contact'
positive,'i missed 10th birthday avril lavigne \'s sk8er boi darn i love song part rhymes boy boy classic'
positive,'superbowl revel finally released dvd nov 24th day complete i love bey'
positive,'gm nvr4get stevens smith doherty woods benghazi USER USER USER USER USER USER USER USER'
negative,'ghost rider 2 \'s a bad movie compared 1st'
positive,'samsung google i \'m craving ice cream sandwich icecreamsandwich google samsung'
positive,'nice talk USER kenyaopendoor microsoft community'
positive,'san antonio continues play tonight parker 1st not ginobili \'ll a great season'
positive,'erotic asphyxiation evanescence strip clubs kaaba topics discussions today happy friday'
positive,'parents guidance staff annual academic signing day thursday i \'ll post photos'
negative,'USER lion integrate vertical spaces mission control horizontal business making nauseous'
positive,'tears sun wayy act valor'
negative,'“michael owen blames foreign players diving culture english football \'ll blaming job ” USER nawee'
negative,'USER operating system rule darkness bind microsoft'
negative,'mama jacksonville saturday i i \'m punishment'
positive,'jeremy lin a 23 rockets debut \'s 2nd game career'
negative,'luna a break today not perfecting major aspects 6 planets meet jupiter tomorrow morning'
negative,'biggest mistake lucas scott not marrying lindsay moving dan shaving head 2nd season'
positive,'rt USER mac i blown technological innovations microsoft marketing'
negative,'USER yup watch degrassi friday lool awkward campbell'
positive,'noel fielding greatest people alive'
