@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'i have to drive with ms. pope saturday... kill me now.'
negative,'how\'s channel 4 celebrating its 30th anniversary? is it pretending the first 20 years when it was any fucking good never happened?'
positive,'absolutely loving paul o\'grady\'s series on battersea dogs home. will be gutted when it finishes next week. #pogdogs'
negative,'axl rose needs to just give up. now. not later  not soon  not tomorrow. now!'
positive,'samsung and google have closely collaborated to push the mobile experience forward. we are pleased to ... http://t.co/ect8fyia #google+'
positive,'microsoft stores offer up free windows phone 7 devices #microsoft #microsoftstores http://t.co/bpfkyd1o'
positive,'welcome to the twitter world @markstuver. this is due to #ios5 and @apple thanks guys.'
positive,'omg :) :) #microsoft #sharepoint is actually working!  thanks to my excellent colleague william'
negative,'why is it so hard to find the @tvguidemagazine these days? went to 3 stores for the castle cover issue. none. will search again tomorrow...'
positive,'thanks android for admitting you\'re ugly. new font is a good start! #ics #google'
positive,'incredible: 4 million iphone 4ss in 3 days. 135\% better than the iphone 4 http://t.co/1fmjxtmm @apple #iphone4s'
negative,'give me 5 mins with candy the dancer from deja vu i\'m nutting on my 4th pump she that bad lol'
positive,'icecream sandwich looking good so far. #android #google'
negative,'had issues with #siri reaching network today. too many uses or my signal? @apple'
positive,'the woman in black - the legendary ghost thriller  touring to dubai and abu dhabi in november & december. more... http://fb.me/xmtihgwm '
positive,'love love love ios 5!! @apple'
negative,'@apple why is my iphone battery so crappy #fail'
negative,'think sandy is a disaster? reelect obama and he\'ll show you a real disaster. we can rebuild after sandy  but not after 4 more of obama.'
negative,'francesco totti thinks roma will be unable to catch juventus & wants the #seriea side to aim for 3rd this season http://bit.ly/u07vni '
positive,'ground hog day is such a good film  sunday is for food and films #sunday'
positive,'never start working on your dreams and goals tomorrow......tomorrow never comes....if it means anything to u  act now! #getafterit'
negative,'damn  kevin love didn\'t even break his hand in a game but in practice *ai voice*'
positive,'ben amos doing well @ hull city.another clean sheet v charlton.he says he\'s enjoying the challenge of playing regular 1st team f\'ball. #mufc'
positive,'oh yes  and now - the android beam! alright  i made the right decision to be on team #google  team #android!'
negative,'…and only the first 23 images in my photo roll made it over? seriously  @apple  how did you fuck this up so much?'
positive,'i agree with @wellis68 that the hangouts on #google+ are friggin\' awesome!”'
negative,'being addicted to temple run may be the worst thing that\'s happened to me haha.'
negative,'will evelyn ever finish her hw? the world may never know'
negative,'. @apple & @at&t u cannot tell me there isn\'t at least 1 64gb iphone 4s in la or vegas!! give me a fucking break!!!!'
negative,'i do worry about the mentality of the average tweeter when i see jeremy kyle  and christmas trending on november 1st...'
positive,'can channing tatum be a stripper again just for me on my 18th birthday?! ;)'
positive,'sounds tasty. :-p rt @mensacats: #google launches #android ice cream sandwich os: http://t.co/fj0biir8'
negative,'wow drew peterson was just convicted on september 6th for murder of his 3rd wide and they never found the body of his 4th wide smfh'
positive,'loving the opening debates rap game kathy crowley october 20 - bruno mars http://www.nbc.com/saturday-night-live/video/october-20--bruno-mars/1421369/#.ujnpejnvbbc.twitter …'
negative,'i don\'t really like siri\'s voice. perhaps @apple can get star wars voices just like @garmin http://t.co/psujg9pn'
negative,'@sinbadbad i never intended to get into so much of this with you. i followed u on twitter after u were suggested (cont) http://tl.gd/jrln2p '
negative,'iqaluit just wouldn\'t be iqaluit without the drunks screaming at each other on a saturday morning ... depressing buggers.'
negative,'i hate tron theme #google #ics'
negative,'abc: ricky ponting and luke butterworth made wednesday a tough day at the office for south australia in their sh... http://bit.ly/qu4slb '
positive,'@bob_stauffer imo with gagner as you develop depth  89 would slot nice as a 3rd centre.'
positive,'kyle williams has \'good chance\' to play sunday for bills: \'dealing with an ankle injury  williams got back to pr... http://bit.ly/ut5fil '
positive,'i\'ll be doing the senior bowl fun run with my niece next saturday'
positive,'all ricky martin\'s fans interested in joining sips  you are welcome to do so. theme mustache 20oct sat tag under #sexysoulsinterestingpics'
negative,'i hate my @apple computer.  thats 3500 dollars down the drain.'
negative,'price may have laid out fraundley harrison out pretty bad and easily  but still both klitschko brother wipe the floor with him. #boxing'
positive,'why i love #microsoft &gt; microsoft hosting kids techfest to encourage careers in tech  http://t.co/fmzfwgyv #babygeeks via @techflash'
negative,'today\'s #qsteaser name the 7 players who have scored more than 50 goals in the english premier league whose surnames begin with a vowel?'
negative,'police  protesters clash at republic day march in turkey: on a day marking the 89th anniversary of the founding ... http://bit.ly/xm0aag '
negative,'is it evil to laugh when a 3rd grader reads a short story  and at least five times  mistakes the name becky for blocky? #stickingtoit'
negative,'how are you spending your saturday night? i\'m currently sitting crying my eyes out to the vow.'
positive,'#microsoft tests and proves #appsense enterprise scalability! 78k users on one personalization db - http://t.co/xtzmpsmt #enterprise'
positive,'great up close & personal event @apple tonight in regent st store!'
positive,'happy valentine\'s day (to you that may have one)'
negative,'distrust and angst amongst #nokia employees against #selop #microsoft fixation. http://t.co/jkotcrmb'
positive,'my miami heat are going to demolish the new york knicks tomorrow. i am from new york. but sorry knicks!!'
negative,'i\'m so pist that i might not be able to go to the volleyball game tomorrow'
negative,'no knicks tonight  this makes me upset enough that i haven\'t tweeted about it  you know shits gotta be real smh tomorrow night  knicks/heat'
positive,'freestyle wednesday - #np big l  jay z  mos def  black thought  eminem  yelawolf... love it'
negative,'disappointing to see the uk govt issueing reassuring messages to tehran http://www.guardian.co.uk/world/2012/oct/26/iran-military-action-downing-street … maybe they were influenced by @nigel_farage :)'
negative,'yo  @apple  this update is a disaster'
positive,'my iphone 4s battery lasted longer than a day. that hasn\'t happened since my edge iphone. nice job  @apple.'
positive,'@tantrak i\'m going to hong kong during that time and mama is on nov 30. i want to see them live'
negative,'i dont want to talk to no one tomorrow besides evelyn   additi   nathalie   paola & destiny'
positive,'dr. mohammed morsi announced as egypt\'s first elected president after the glorious 25th of jan revolution.... http://fb.me/1rmjy8goh '
positive,'#nowplaying michael jackson - she\'s out of my life (live at wembley july 16. http://mjtunes.com/michael-jackson-radio … l.o.v.e it! #mjtunes'
positive,'@_cokeeboys :] blancke street poppin now boii'
positive,'i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone'
positive,'buzzing for the game tomorrow  gong to be a great atmosphere and a possible upset is on the cards! bring on aston villa! #stfc'
positive,'can\'t wait for ice cream sandwich. http://t.co/rtdzjq2u #android #google'
negative,'i\'m on day 80-something of my xbox live acct being hacked. this is worse than psn hack. will i ever get it back? #microsoft #xbox #fail'
positive,'apple sells 4 million iphones in 3 days @apple keep doing what you are doing  because you are doing it well! http://t.co/zzc6be0w'
negative,'esperance will be without star player youssef msakni for the first leg of the champions league final against al ahly on saturday. #africa'
negative,'going to try & watch act of valor for the 2nd time. the part i seen are pretty bad ass'
positive,'finally got my iphone 4s  thanks @apple. stupid @att. learned my lesson.'
positive,'going to finish watching the vow tomorrow   its such a cute movie c:'
positive,'it would have taken me 15 mins to write this with my #blackberry. thank u @apple 4s for converting me and showing me the grass is greener!'
negative,'besides the game 1 2nd quarter knicks vs heat game... this might be the poorest officiated game throughout the entire playoffs bro. smh'
positive,'on #microsoft excel making functions like it\'s my job #productive'
negative,'because after a while you catch yourself eating meatballs on a friday during lent  and you don\'t care.'
positive,'good luck to @lilpeterr tomorrow at the #freakshow in las vegas !! get after it man. you\'re going to smash on fools! :)'
negative,'so im about to make another #twitter account since this one fucked up'
positive,'very excited about our concert in the royal theatre  mayo  tomorrow night'
positive,'twitter just helped me find the song from the end of a tv show i just watched. #twitter &gt; ...'
negative,'@chrischris__ the sun: paolo di canio says beating aston villa tonight would be like having sex with madonna. #legend'
positive,'if your in indianapolis tomorrow swing by the macy\'s at castelton mall from 5:30-7:30. i\'ll be there signing autographs and pictures!'
