@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'iscream u scream scream android icecreamsandwich a job google a major game changer mobile os space'
positive,'georgetown game friday imwearingblue istilloveeastview'
positive,'user facebook change nervous excited privacy i prefer twitter'
negative,'watch brooklyn net york knicks tonight postpone knicks gonna butt fucked miami tomorrow SADSMILEY'
positive,'happy valentine day awkward cuz def not february 14th u s'
positive,'i \'m bathroom bump nigga paris crunk ass hell \'s 1st time hear song lol'
negative,'twitter land retweets break not tuesday'
negative,'austin river overrate i not 1st'
positive,'iphone4s amazing siri \'s voice recognition absolutely a step previous attempt bravo user'
positive,'not wait flight saturday denzel actor world leo de niro'
negative,'mf jus blastin rella itz hood saturday n shit lolz smh'
negative,'holger selection headache carl valeri come a injury 30 min tonight \'s game cesena'
positive,'safe sound hotel scotty pass plane doctor oxygen practice tomorrow URL'
negative,'bday tomorrow i spend natchitoches family'
negative,'microsoft adobe lose 13 5bn piracy report URL'
negative,'i \'d love wenger experiment a 5 formation not \'d awesome'
negative,'user s r USER i user a game dart a beer saturday rotterdam'
positive,'user user user appstore itunes mobile devices i talk desktop app'
negative,'i not forgive farrackhan malcolm x ninjas not sht million ninja march'
positive,'grey yellow gold wedding puzzle piece a unique tone dress user URL'
negative,'stop film \'the butler \' tomorrow i not alan rickman explanation \'s film movie la'
negative,'url obama carter'
negative,'plz explain whhyy user distribute 2 3 phone day sprint store i \'m URL'
positive,'monday town ballroom richie hawtin loco dice dude awesome tix avail url URL'
negative,'google problem user problem santorum \'s electability argument double digit loss 2006'
positive,'love technology user iphone 4s mac air icloud unreal technology'
negative,'bear february close valentine heart pains i love guess imma b crazy'
negative,'rt user not occur USER apple ppl share itunes account family \'s wtf'
negative,'\'d not reply 3rd text twat face i fucking hate'
negative,'microsoft adobe lose 13 5bn piracy report times india url'
negative,'user siri not connect network \'s voicecontrol SADSMILEY'
negative,'i \'m wit chu user officially boycott user call user curse waste time ”'
negative,'february 13th desperation day'
positive,'february 13th desperation day awesome day time true story'
negative,'microsoft arrogance ballmer a computer scientist android URL'
positive,'india auto production fy13 6 growth cmie mumbai automobile production a url'
negative,'y \'all nca tomorrow not solve create problem'
negative,'google not fix pinch zoom android 2 3 6 i leave fold cyanogenmod'
positive,'preseason basketball kubball mt user cole aldrich start place kendrick perkins rocket tomorrow night'
positive,'wow i love user update touch coolness'
negative,'user o yesterday pretty intense'
positive,'die hard movie come feb 14 bruce willis valentine date o'
negative,'user lie user battery iphone4s not ” lt lt check set 8 times app usage io 5'
negative,'ron jaworski 12 4th rookie qb rookie class wth wtf jaw idiot user user'
negative,'user heat lake show idk net play'
positive,'event time change pants google android samsung jizz'
negative,'ohh nairobi legging 😍 ? ?'
negative,'google server issue time age faith tech rim microsoft completely lift'
positive,'watch android announcement google samsung icecream sandwich interesting url google android'
negative,'user time io software update ipad dead i totally restore fail'
negative,'\'s 24hrs i report user theft iphone user not return call promise'
positive,'rumour float harry redknapp interest blackburn job'
positive,'microsoft research show holodesk science fiction science fact URL'
negative,'user user realise \'re piss customer base petty'
positive,'fuck facebook bullshit twitter bitch'
positive,'friend user sell ticket jonas brother concert user canning monday user ticket \'s price rt'
positive,'channing tatum not good actor hell dance ayye'
negative,'i \'d omit vaccine top 10 move kasabian 9th enemy drop 10th tell i not'
negative,'google highlight a font roboto part ic announcement android'
positive,'user haha sound a plan x'
negative,'ash wednesday hard day focus ash body bring bad memory'
negative,'lady gaga fear classmate los angeles nov 1 ians singer lady gaga touch pe url user'
positive,'cream clean ice cream phone job google'
positive,'user sugar coat fsf secure boot reaction blatant anti microsoft propaganda'
negative,'not fuss saldivia not fight big 99 fight home argentina easy classy win user'
negative,'lucas scott c \'mon \'d die hair'
positive,'great live contact management quick contact card add people home screen android4 0 google'
positive,'google motorola verizon perfect combination lt 3'
positive,'user raise hand android4 icecreamsandwich powered galaxynexus phone google samsung i'
positive,'16 strange siri i soo glad user give siri a sense humor url user'
positive,'i \'ll rooting penn state tomorrow tho murder joe pa not coach kid deserve'
negative,'user elashry criminal kill sadat process kill egypt destroy future young egyptian'
negative,'rt user 4chan \'s chris poole facebook google wrong url user socialmedia'
positive,'a love johnny june i a love blake miranda lovethem obsessed'
negative,'time i voice control ipod touch send imessage start play know pink not flawless user'
negative,'sister sit ask katie sleep a imaginary friend not ya'
negative,weather
positive,'i procter psat homie user tomorrow years partner lol'
negative,'user i i not sing tomorrow i barely a voice trina HAPPYSMILEY'
positive,'calendar app pinch zoom capability superior current google android ic'
positive,'watch 2nd punisher \'d quentin not direct thomas jane castle'
negative,'tim roth play a movie jean dujardin i not i pass'
negative,'a throw thursday picture michael jackson i not give a fuck faggot ass picture'
negative,'boy user hard put purchase music cloud macbook pro authorize computer …'
positive,'badly i andy carroll know derby game tomorrow play very score blue nose'
negative,'i loathe microsoft hour \'configure update \' unable 20 min \'reverting \''
negative,'not wait mick foley smu 10 11 03 nov i unsure kewei evening'
positive,'steffen krause microsoft a great sql server session USER'
negative,'not fucking wait tomorrow night house blues user user user staymetal'
negative,'buy tix sit \'s net game b4 price jumpd user allowd seller reneg w o proof tix not poorcustomerservice'
negative,'sad i not user challenge battle season tonight SADSMILEY i guess i \'ll wait wednesday'
positive,'i not surprise lowry a couple triple doubles season raptor rtz'
positive,'appointment bellamy tomorrow move semester excite'
negative,'user io 5 rape battery life i phone a lot'
negative,'i i spend carmelo anthony i hope thick framed black glasses console post season'
positive,'user day full joy happiness happy birthday nick j HAPPYSMILEY'
negative,'i realize bellamy a freshman qb play selection leave a lot desire option toss 3rd 7 cmonman'
negative,'i not todd bertuzzi steve moore incident'
positive,'times grammy nominated brit award nominee ivor novella winner joan armatrading take stage sunday URL'
negative,'user i user not a job step x steps upgrade move icloud \'s cost mightily'
positive,'kendrick lamar arguably hip hop album year opinion'
positive,'love james bond montage super sunday sky'
negative,'wait line fucking genius user call app john not jean stop fuck im not a french boy pcam'
positive,'wow android androidbrwoser awsome congratulation google samsung io 5'
positive,'microsoft combine xbox windowsphone pc share neat interface URL'
positive,'asia stocks china data asian stock market advance friday a batch upbeat economic data u s chi'
negative,'i \'m duke game saturday haha duke \'a joke'
positive,'user \'ll learn lol'
negative,'siri a night user shit launch'
positive,'google linkedin essential tool company page google contact'
positive,'i miss 10th birthday avril lavigne \'s sk8er boi darn i love song part rhyme boy boy classic'
positive,'superbowl revel finally release dvd nov 24th day complete i love bey'
positive,'gm get stevens smith doherty woods benghazi user user user user user user user user'
negative,'ghost rider 2 \'s a bad movie compare 1st'
positive,'samsung google i \'m crave ice cream sandwich icecreamsandwich google samsung'
positive,'nice talk user kenyaopendoor microsoft community'
positive,'san antonio continue play tonight parker 1st not ginobili \'ll a great season'
positive,'erotic asphyxiation evanescence strip club kaaba topic discussion today happy friday'
positive,'parent guidance staff annual academic signing day thursday i \'ll post photo'
negative,'user lion integrate vertical space mission control horizontal business make nauseous'
positive,'tears sun wayy act valor'
negative,'michael owen blame foreign player diving culture english football \'ll blame job ” user nawee'
negative,'user operate system rule darkness bind microsoft'
negative,'mama jacksonville saturday i i \'m punishment'
positive,'jeremy lin a 23 rocket debut \'s 2nd game career'
negative,'luna a break today not perfect major aspect 6 planet meet jupiter tomorrow morning'
negative,'big mistake lucas scott not marry lindsay move dan shaving head 2nd season'
positive,'rt user mac i blow technological innovation microsoft marketing'
negative,'user yup watch degrassi friday lool awkward campbell'
positive,'noel fielding greatest people alive'
positive,'looper amazing theatre simon callow \'s \'the mystery charles dickens \' loving wednesday work HAPPYSMILEY'
negative,'howtopissagirloff stick a dead goat letter box february 14th a note write blood happy valentine \'s day'
negative,'introduction literature write woman black not i particulalry read cry shitmyself'
negative,'a sandusky costume poor taste today joe pa statue happy valley legit pic twitter pm8zzdyz'
